artist,genre,text,likes
JPEGMAFIA,Alternative,joey baffled fantano cried album gave genuine conversation two lmao,4
JPEGMAFIA,Alternative,joey underrated artist time actor musician,9
JPEGMAFIA,Alternative,really high ass score fonteno,9
JPEGMAFIA,Alternative,man looked like dave chappelle,2
JPEGMAFIA,Alternative,ive never heard joey love funny eloquent god,4
JPEGMAFIA,Alternative,album hes referring closing track ventura anderson paak right,84
JPEGMAFIA,Alternative,guess melon really saying joeys album really decent tears bumped light,13
JPEGMAFIA,Alternative,little know already extra points making fantano cry,1
JPEGMAFIA,Alternative,bro litterally score dirty mac millers last album,1
JPEGMAFIA,Alternative,joey doesnt realize anthony crying song bumped score,11
JPEGMAFIA,Alternative,anthony red face wth,9
JPEGMAFIA,Alternative,track hes talking rip die lit case anyone wondering,49
JPEGMAFIA,Alternative,deadass crying song giving low rating insane,1
JPEGMAFIA,Alternative,joey seems like genuine dude like lot,2
JPEGMAFIA,Alternative,two hilarious together,7
JPEGMAFIA,Alternative,hes literally dude robot lol,4
JPEGMAFIA,Alternative,love joey bro hes genuine dude,3
JPEGMAFIA,Alternative,wish friend joey tbh hes mad chill,1
JPEGMAFIA,Alternative,top lol love joey really played huge part keeping lyricism alive hip hop especially inspiring younger cats underrated sho,7
JPEGMAFIA,Alternative,point fantano care actually rating music gives albums scores solely piss people hates get brownie points people likes,3
JPEGMAFIA,Alternative,guess hes trying objective reviews thats case problem comes music never truly objective always subjective matter regardless attempts correct bias never get fully unbiased stance creation wish critics would lay feelings table instead trying reach percieved level professionalism,13
JPEGMAFIA,Alternative,never seen man blush much fantano video hes straight strawberry,1
JPEGMAFIA,Alternative,know said top two aint two got one thought one one drake,2
JPEGMAFIA,Alternative,mac miller made melon cry far anderson paak joey bada gave tears well remember paak joey made music mac rest easy legend,4
JPEGMAFIA,Alternative,musician hes wrong,10
JPEGMAFIA,Alternative,lmfao melon got blush girls makeup,3
JPEGMAFIA,Alternative,yeah thats least bonus,1
JPEGMAFIA,Alternative,tbf consistent give consistency light,1
JPEGMAFIA,Alternative,bro actually point,5
JPEGMAFIA,Alternative,anthony said theres another album gave made cry immediately think carrie lowell,22
JPEGMAFIA,Alternative,theyre talking joeys newest album 2000 honest yeah heartfelt beautifully produced rap record also probably 710 think 1999 standouts even though hes obviously improved basically every aspect craft since,12
JPEGMAFIA,Alternative,dont even listen understand music reviewers funny watch,2
JPEGMAFIA,Alternative,never thought would like ive listened 2000 lot morale,2
JPEGMAFIA,Alternative,crying bonus points cant laughter mgk project genuine sad,3
JPEGMAFIA,Alternative,get extra points extra points light,10
JPEGMAFIA,Alternative,anything would make man cry,1
JPEGMAFIA,Alternative,yoooo thats leon robot love guy,2
JPEGMAFIA,Alternative,new rating culture people hype hell something give mid rating beyond,3
JPEGMAFIA,Alternative,lowkey need podcast two alone talking,3
JPEGMAFIA,Alternative,joey surprisingly chill lmao,10
JPEGMAFIA,Alternative,yes crying bumped,1
JPEGMAFIA,Alternative,sexy reds wack album higher gave high,4
JPEGMAFIA,Alternative,joey badass badass,20
JPEGMAFIA,Alternative,scale music strict dave portnoys pizza good,2
JPEGMAFIA,Alternative,really went melon tomato,0
JPEGMAFIA,Alternative,made sob give sobbing weeping ruined melody,1
JPEGMAFIA,Alternative,know anthony wanted defend review didnt start yelling hard joey,5
JPEGMAFIA,Alternative,true joey anthony cried copious amounts tears listening eminems albums anthony even cries hard hyperventilates listening tom macdonald,287
JPEGMAFIA,Alternative,cry listened fetus amine injury reserve,5
JPEGMAFIA,Alternative,proved fan anything else acting like member comment section genius respect,11
JPEGMAFIA,Alternative,joey joey joey bad ass joey joey joey,1
JPEGMAFIA,Alternative,melons face looks extra ripe today,2
JPEGMAFIA,Alternative,fact joey thanks fantano giving platform lets know hes tuned years even status incredibly real class act badmon,6
JPEGMAFIA,Alternative,deserve extra points making cry livestream cant disagree,3
JPEGMAFIA,Alternative,fair cried one song whole album,3
JPEGMAFIA,Alternative,joey trying get,1
JPEGMAFIA,Alternative,thats take review grace humility,1
JPEGMAFIA,Alternative,get extra pointsss,3
JPEGMAFIA,Alternative,fantano actually posted clip insta anderson paak commented calling thing ventura review,3
JPEGMAFIA,Alternative,anthony least credible dude critic music people care opinion first place,3
JPEGMAFIA,Alternative,joey bada dollar sign dollar sign,1
JPEGMAFIA,Alternative,anthony crying good news mac miller wholesome anything get,2
JPEGMAFIA,Alternative,guy constantly says crazy things twitter acts different lol,3
JPEGMAFIA,Alternative,told joey album got waterworks,4
JPEGMAFIA,Alternative,joey badass kid begging extra credit teacher,4
JPEGMAFIA,Alternative,joey real respectful love forever bada,1
JPEGMAFIA,Alternative,sounds like internet reviews says loved product give star,2
JPEGMAFIA,Alternative,believe cried listening mac millers last album dont think theres anyone could listen album without crying,31
JPEGMAFIA,Alternative,unironically song manages make cry whole album,26
JPEGMAFIA,Alternative,give something means highest praise nothing could better thats legitimate critic would give something say greatest ever ever,4
JPEGMAFIA,Alternative,liked man 1st dropped mixtape damn good cut imo,1
JPEGMAFIA,Alternative,fantano shawn cee usually dont give good ratings albums ive seen,5
JPEGMAFIA,Alternative,think fantano isnt great rating shit dude much bias people ride cause hes articulate mistake good takes,5
JPEGMAFIA,Alternative,eyes made cry,1
JPEGMAFIA,Alternative,joey outrolled troll,2
JPEGMAFIA,Alternative,almost people enjoy critique music differently,3
JPEGMAFIA,Alternative,113 talk tuah,5
JPEGMAFIA,Alternative,joey robot insane good,1
JPEGMAFIA,Alternative,love goofy mad,1
JPEGMAFIA,Alternative,vultures well gave fantano mental breakdown,6
JPEGMAFIA,Alternative,hes right though gunna cry like little girl music nerve give lol music made cry must impactful shit,3
JPEGMAFIA,Alternative,cried uncle touched still rated,4
JPEGMAFIA,Alternative,remember nigga joey got mad sony send ps5 came cuz sending artists one,2
JPEGMAFIA,Alternative,buddy blushing like,1
JPEGMAFIA,Alternative,fantano wrong often wild guess thats subjective media yah,4
JPEGMAFIA,Alternative,joey one favorite artists people,1
JPEGMAFIA,Alternative,joey bada right real thats extra points,1
JPEGMAFIA,Alternative,fantano horrible rating ngl,5
JPEGMAFIA,Alternative,anthony redder tomato,1
JPEGMAFIA,Alternative,left field joey favorite part robot,2
JPEGMAFIA,Alternative,joey proving guys reviews arent accurate hense calling clowning cause makes content peoples work acting like hes gatekeeper game,4
JPEGMAFIA,Alternative,fantanos opinion meaningless always wrong cause nerd,3
JPEGMAFIA,Alternative,thats right deserves called acting like music god ultimate judge worst reviewer anything,3
JPEGMAFIA,Alternative,didnt know leon decided stop working whiterose make music,2
JPEGMAFIA,Alternative,feeling something sounding cool,1
JPEGMAFIA,Alternative,fantano isnt genuine thats dont like hot takes engagement knows everyone else knows game plays,10
JPEGMAFIA,Alternative,fantano embarrassment music music community general,4
JPEGMAFIA,Alternative,anderson paak mac miller joey bada,1
JPEGMAFIA,Alternative,fair fantano kind cry baby,3
JPEGMAFIA,Alternative,professional hater cool cried album gave shows unauthentic opinion gives,3
JPEGMAFIA,Alternative,thats much slices,0
JPEGMAFIA,Alternative,melon flushin giggling,0
JPEGMAFIA,Alternative,point rap song ever cried kanye song mom one first albums forgot name,2
JPEGMAFIA,Alternative,comedy mostly timing awesome,2
JPEGMAFIA,Alternative,anthony gave homeless mustard higher rating clowns opinions ones ever seen somehow objectively incorrect,1
JPEGMAFIA,Alternative,weezers human made fantano cry gave,2
JPEGMAFIA,Alternative,cried mid dookie album,4
JPEGMAFIA,Alternative,aye scared money dont make money,3
A$AP Rocky,Alternative,whoever animated top craft,30500
A$AP Rocky,Alternative,saying idea much hard work went,20747
A$AP Rocky,Alternative,ps2 graphics crazy,17614
A$AP Rocky,Alternative,garbage peak art,995
A$AP Rocky,Alternative,give animators fckin raise artttt,7668
A$AP Rocky,Alternative,already know going gta radio,4114
A$AP Rocky,Alternative,rip oliver tree music video seems like revel,13
A$AP Rocky,Alternative,wanted rap rocky damn,7174
A$AP Rocky,Alternative,rockys music videos creative hes getting allegations,6677
A$AP Rocky,Alternative,guy casually drops coolest music videos ever way years effortlessly,4048
A$AP Rocky,Alternative,corridor sent awesome,375
A$AP Rocky,Alternative,song better gta radio,3608
A$AP Rocky,Alternative,dont dumb almost years,3393
A$AP Rocky,Alternative,gaussian splatting music videos daaaamn,71
A$AP Rocky,Alternative,rockys brain studied dawg,3259
A$AP Rocky,Alternative,one thing sure asap rocky videos always next level,1294
A$AP Rocky,Alternative,gta soundtrack certified,736
A$AP Rocky,Alternative,145 shadow wizard money gang,44
A$AP Rocky,Alternative,used pray times like,1309
A$AP Rocky,Alternative,dear lord cant even imagine youd shoot edit entire acid trip fucking,962
A$AP Rocky,Alternative,whoever animated called mrafter effect,9
A$AP Rocky,Alternative,schoolboy would crazy,1604
A$AP Rocky,Alternative,played toyota helicopter,1583
A$AP Rocky,Alternative,right amount cowbell,1057
A$AP Rocky,Alternative,shout corridor crew featuring visual effects artists react,20
A$AP Rocky,Alternative,need 014 intro official spotify release cinematic,611
A$AP Rocky,Alternative,rocky makes sure visuals always point awge,490
A$AP Rocky,Alternative,everybody praising video rap lit well,1099
A$AP Rocky,Alternative,256 oliver tree sighting,2
A$AP Rocky,Alternative,anyone thinks replicate creativity dense individuals lmao,661
A$AP Rocky,Alternative,got asap rocky music video gta graphics gta,362
A$AP Rocky,Alternative,say want rocky vision visuals always hits,267
A$AP Rocky,Alternative,take white tee spin like helicopter,29
A$AP Rocky,Alternative,asap rockyquality quantity,372
A$AP Rocky,Alternative,fun factthis cgi rocky make stuff like,618
A$AP Rocky,Alternative,creativity asap rocky,531
A$AP Rocky,Alternative,people say say dont dumb,18
A$AP Rocky,Alternative,album waited long became historical event,384
A$AP Rocky,Alternative,swear gta cant prove,547
A$AP Rocky,Alternative,nah albums generational,274
A$AP Rocky,Alternative,skepta would body,1217
A$AP Rocky,Alternative,damn salute editor,202
A$AP Rocky,Alternative,corridor introduced new song ill bumpin work,11
A$AP Rocky,Alternative,bro outdo every timee,173
A$AP Rocky,Alternative,cant stop watching omfg,124
A$AP Rocky,Alternative,swear grammy winning right,11
A$AP Rocky,Alternative,came tim burton,1150
A$AP Rocky,Alternative,aint dont dumb rocky,133
A$AP Rocky,Alternative,people really thinking clearly created blender,478
A$AP Rocky,Alternative,151 way took money bags floated away,1
A$AP Rocky,Alternative,asap rocky music video creative one time yes,182
A$AP Rocky,Alternative,january already tell one favourite music videos 2026 crazy visuals,128
A$AP Rocky,Alternative,aap rocky letting yall know success aint destination influence dont dumb,73
A$AP Rocky,Alternative,boi old skool went def jam ps2 animation views day promo fuking diabolical,192
A$AP Rocky,Alternative,258 rip aap rocky,466
A$AP Rocky,Alternative,030 even rockys music video news slide quick lie,219
A$AP Rocky,Alternative,rocky king visuals,309
A$AP Rocky,Alternative,242 waaaay buuuurrrned oooouutiykyk,224
A$AP Rocky,Alternative,aap return avengers doomsday,303
A$AP Rocky,Alternative,managing fit decades sounds visuals one cohesive piece probably exactly hip hop needed,60
A$AP Rocky,Alternative,album year calling,147
A$AP Rocky,Alternative,everyone talks rocky rapper directing skills music videos also peak,83
A$AP Rocky,Alternative,shame people dont know difference pure craft smh,2
A$AP Rocky,Alternative,helicopter lights blinkpeakkkkkk 036,607
A$AP Rocky,Alternative,took time marinated came crushing man hip hop,120
A$AP Rocky,Alternative,expect aap rocky fall die end music video,232
A$AP Rocky,Alternative,rocky addressing comment section album name,29
A$AP Rocky,Alternative,best hip hop video editor year 2026,2
A$AP Rocky,Alternative,album boutta generational,96
A$AP Rocky,Alternative,took years forgotten years come,138
A$AP Rocky,Alternative,yoo remembers battlebots,153
A$AP Rocky,Alternative,afraid might album year,2
A$AP Rocky,Alternative,dude aap rocky level,35
A$AP Rocky,Alternative,new copter new copter new copter,293
A$AP Rocky,Alternative,music video insane song also banger wow excited ever dont dumb,80
A$AP Rocky,Alternative,definitely makes people trip,1
A$AP Rocky,Alternative,looks like ps1ps2 video game,178
A$AP Rocky,Alternative,2026 1990s basslines,34
A$AP Rocky,Alternative,would hard live,1
A$AP Rocky,Alternative,118 peak scene,124
A$AP Rocky,Alternative,cannot replicate creative,30
A$AP Rocky,Alternative,always pray moments like,40
A$AP Rocky,Alternative,moment weve waiting,62
A$AP Rocky,Alternative,aap rocky tim burton pair never would guessed blessed,13
